,0
2024-09-08,-0.0024832653546688855
2024-09-09,0.00408971034098755
2024-09-10,0.0005620292587593168
2024-09-11,-0.0007621032351725608
2024-09-12,-0.001991498172790169
2024-09-13,5.452016163812255e-05
2024-09-14,-0.0009197946476207735
2024-09-15,0.001954601351023437
2024-09-16,7.307353712665359e-05
2024-09-17,-0.0034065867542999017
2024-09-18,0.0038355512463379405
2024-09-19,0.0027109941240872795
2024-09-20,-0.009879462247940955
2024-09-21,-0.007834386249542458
2024-09-22,0.008182674807507107
2024-09-23,0.0012722961028703125
2024-09-24,-0.008401031194787105
2024-09-25,-0.0011815865650001791
2024-09-26,0.0015907628631231764
2024-09-27,0.0020784346147682594
2024-09-28,0.0007739370150314359
2024-09-29,-0.004233330090258851
2024-09-30,0.003253470256405377
2024-10-01,-0.00012582045894997407
2024-10-02,0.0006806408457675527
2024-10-03,0.0010484672616632516
2024-10-04,-0.0018525491655412745
2024-10-05,0.0016639666818354189
2024-10-06,0.0037242118321145976
2024-10-07,5.0671032467036834e-05
2024-10-08,0.0019099942382634764
2024-10-09,-0.003533871119795899
2024-10-10,-0.0013858087396834947
2024-10-11,-2.766395798243452e-05
2024-10-12,0.0017681415219282894
2024-10-13,-0.0017331974570925232
2024-10-14,0.004158835214982149
2024-10-15,-0.006682718122099955
2024-10-16,0.0006226774246596208
2024-10-17,0.0005117192457284835
2024-10-18,-0.00249641638052303
2024-10-19,0.0003072431465504697
2024-10-20,0.0018551689346811668
2024-10-21,0.001360093508172071
2024-10-22,-0.002754307139453663
2024-10-23,-0.0014841943502904324
2024-10-24,-0.003743584244636878
2024-10-25,0.001268241140127685
2024-10-26,0.003180980028710999
2024-10-27,0.0024101010480468226
2024-10-28,-0.004587702576739396
2024-10-29,-0.004635818240112824
2024-10-30,-0.0028129845913842173
2024-10-31,0.003191011920617385
2024-11-01,-6.961255886423368e-06
2024-11-02,0.000279682890595073
2024-11-03,-0.0020500973133913115
2024-11-04,-0.000688403769804041
2024-11-05,0.002116488511494686
2024-11-06,0.004221032893395371
2024-11-07,-0.0030043632524553742
2024-11-08,-0.002373789580931457
2024-11-09,-0.008279050527479698
2024-11-10,-0.004475335065050313
2024-11-11,0.004772705979396543
2024-11-12,0.000736741457878816
2024-11-13,-0.0017256771235225755
2024-11-14,0.009254601838197787
2024-11-15,-0.00409825112946312
2024-11-16,-0.003190133523446179
2024-11-17,-0.0069447744002257535
2024-11-18,0.0012807627144365628
2024-11-19,0.007921911525745593
2024-11-20,-0.0049742373149606126
2024-11-21,-0.00025309178854291715
2024-11-22,-0.004756899368383865
2024-11-23,0.006963957390746112
2024-11-24,0.003478099134310675
2024-11-25,0.00866320819262618
2024-11-26,0.004282595098133446
2024-11-27,0.0007185404185829133
2024-11-28,-0.00023475304734110508
2024-11-29,-8.520313508341359e-05
2024-11-30,-0.0031660986322127474
2024-12-01,-0.0008784750591656876
2024-12-02,0.0012173278336058367
2024-12-03,0.0014498009637543621
2024-12-04,-0.0010445483034232652
2024-12-05,0.0007899571806528108
2024-12-06,-0.0030402289677828394
2024-12-07,-0.0025570622019279784
2024-12-08,-0.0006470800237689324
2024-12-09,0.006955834350021253
2024-12-10,-0.008667965492976966
2024-12-11,-5.57744198116238e-06
2024-12-12,-0.004250676920822051
2024-12-13,0.003377254162678762
2024-12-14,-0.004108681764343159
2024-12-15,0.001696971701349837
2024-12-16,-0.0007983790693602648
2024-12-17,-0.002771720796674596
2024-12-18,-0.004185567372912721
2024-12-19,-0.0041822636630139
2024-12-20,0.0007867344237050856
2024-12-21,-0.010317921696134639
2024-12-22,0.007621658228009551
2024-12-23,0.007677334141811365
2024-12-24,0.008932469346812279
2024-12-25,-0.006808876243061058
2024-12-26,-0.007048108378132183
2024-12-27,0.0018553059917747804
2024-12-28,-0.005618287490542848
2024-12-29,-0.007848073366841492
2024-12-30,-0.0013582757666202986
2024-12-31,-0.006005270828115078
2025-01-01,0.009523813651860804
2025-01-02,0.0014354584577677546
2025-01-03,0.005023569694128
2025-01-04,-0.002884485009709197
2025-01-05,-0.0028410581906855034
2025-01-06,-0.001074301136328857
2025-01-07,0.011120673476980793
2025-01-08,-0.00109329084362325
2025-01-09,-0.010159555911593492
2025-01-10,0.007480591362524983
2025-01-11,-0.005036026936186245
2025-01-12,0.0018627092496902016
2025-01-13,0.0014620189803919992
2025-01-14,0.006899257758094394
2025-01-15,0.007196523022649369
2025-01-16,0.0016707499825938834
2025-01-17,0.002021793585095001
2025-01-18,-0.00017723283858276577
2025-01-19,-0.002544261186244607
2025-01-20,-0.003117202518180701
2025-01-21,0.000749229890380969
2025-01-22,0.0029282516216132277
2025-01-23,-0.0026378311835410836
2025-01-24,-0.0022835583781765025
2025-01-25,5.880274409229987e-05
2025-01-26,-0.0006874154932403037
2025-01-27,0.0011645013791492173
2025-01-28,-0.004929009974179409
2025-01-29,0.00022012989333892975
2025-01-30,0.0015974820873697736
2025-01-31,0.003248128766346161
2025-02-01,-0.004554704313104866
2025-02-02,-0.0005944232093677687
2025-02-03,0.0015237922027271347
2025-02-04,-0.0028456962495110355
2025-02-05,-0.0023771356174559326
2025-02-06,-0.004921839082606975
2025-02-07,0.0025868751712550568
2025-02-08,0.00043489150819533496
2025-02-09,0.0034034037658202125
2025-02-10,0.00012131996427382262
2025-02-11,-0.002839403816864009
2025-02-12,0.0008586598371006648
2025-02-13,-0.0017119209716490841
2025-02-14,0.0005232207533465567
2025-02-15,0.0009504917153028382
2025-02-16,-0.0024741384534902617
2025-02-17,0.005400708122551158
2025-02-18,-0.0009420672594831833
2025-02-19,0.0020668656787955018
2025-02-20,0.00012319468084685955
2025-02-21,-7.161394370374231e-05
2025-02-22,-9.577954352012609e-05
2025-02-23,-0.005639806440362026
2025-02-24,-0.0026256749461308344
2025-02-25,-3.0368841634807655e-05
2025-02-26,-0.0007855892308605265
2025-02-27,-0.0030783491365411115
2025-02-28,0.0011756705017359338
2025-03-01,0.0009160870416489795
2025-03-02,0.005487188005488099
2025-03-03,-0.006724461635670359
2025-03-04,0.0006793362185512731
2025-03-05,0.0026762055312809976
2025-03-06,0.0017129265055169018
2025-03-07,0.00035109308158072527
2025-03-08,0.0012661602175320712
2025-03-09,-0.007175256199130983
2025-03-10,-0.002816136320713358
2025-03-11,-0.0026734024945180204
2025-03-12,0.0022020094217823395
2025-03-13,2.1872120847229396e-05
2025-03-14,-0.00043274296961943277
2025-03-15,-0.0021715774119487148
2025-03-16,-0.004771377522382642
2025-03-17,0.001492983594340722
2025-03-18,0.0007838481126242794
2025-03-19,0.0002742296648974214
2025-03-20,-0.004448650725779592
2025-03-21,0.001642630187581486
2025-03-22,0.0018193236850673918
2025-03-23,0.005206955473117101
2025-03-24,-0.0027045236191782112
2025-03-25,-0.0009724374116059991
2025-03-26,0.0017132178291944262
2025-03-27,-0.0031519009122195625
2025-03-28,0.003699316958307568
2025-03-29,0.004371978522133698
2025-03-30,-0.0017491446627348594
2025-03-31,-0.0019799610367607595
2025-04-01,-0.0010071579474872703
2025-04-02,-0.0031944658261931214
2025-04-03,-0.0042935443759219045
2025-04-04,-0.002045167118792257
2025-04-05,0.002984090648978673
2025-04-06,-0.003088612985415975
2025-04-07,-0.0022323916182535007
2025-04-08,-0.006238949208445912
2025-04-09,0.022345045992182174
2025-04-10,-0.008980523764796324
2025-04-11,0.012041797165418502
2025-04-12,-0.0016926836506731902
2025-04-13,-0.009254574063505779
2025-04-14,-0.0036977794007090233
2025-04-15,0.0012537460070459654
2025-04-16,0.019345447677447673
2025-04-17,-0.005641558511504908
2025-04-18,0.0015487268161852475
2025-04-19,0.0003000155873276257
2025-04-20,0.001939389336479998
2025-04-21,0.0022941654472404876
2025-04-22,-0.0027406353889559134
2025-04-23,0.0007223727361270718
2025-04-24,-0.002679957271710389
2025-04-25,-0.0008937529234550278
2025-04-26,-0.0008394265624173103
2025-04-27,0.003262690971955296
2025-04-28,-0.007650383496825067
2025-04-29,0.003978081741791594
2025-04-30,-0.0060461922508008355
2025-05-01,-8.50126012085572e-05
2025-05-02,-0.0014031037100462637
2025-05-03,0.005171400497453775
2025-05-04,0.0034195836809154207
2025-05-05,0.0024483827115559477
2025-05-06,0.007435595542477109
2025-05-07,-0.005238482252220057
2025-05-08,-0.00044410987209965815
2025-05-09,-0.0008086207102108631
2025-05-10,-0.006387950484280614
2025-05-11,0.0012803352588054149
2025-05-12,-0.0010664887847154872
2025-05-13,-0.0035377430322122237
2025-05-14,0.0043551606553368415
2025-05-15,0.004144207245321963
2025-05-16,0.0030192347683657963
2025-05-17,3.369500356575103e-06
2025-05-18,-0.0015930686559029867
2025-05-19,-0.000838551194000638
2025-05-20,-0.002230549514852483
2025-05-21,-0.0004332120879610373
2025-05-22,0.0042840786669812725
2025-05-23,0.00018306313106051782
2025-05-24,-0.0017143819946998057
2025-05-25,-0.00021545908199313818
2025-05-26,-0.0018998820438753108
2025-05-27,0.0014159251088827617
2025-05-28,-0.0017313215597889238
