time,MINA,SNX,CELO,GAS,GMT,POLYX,PEOPLE,REQ,YGG,ILV,BNT
2024-05-30,0.0003173394,0.0003354117,,,,,,,,,
2024-05-31,0.00030000000000000003,0.00040162410000000004,,,,,,,,,
2024-06-01,0.00030000000000000003,0.0005311894,,,,,,,,,
2024-06-02,0.00030000000000000003,0.0003555461,,,,,,,,,
2024-06-03,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-06-04,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-06-05,0.00030000000000000003,0.0003357242,,,,,,,,,
2024-06-06,0.00030000000000000003,0.00030273480000000003,,,,,,,,,
2024-06-07,0.00030000000000000003,0.0003777589,,,,,,,,,
2024-06-08,0.0001452715,0.00030000000000000003,,,,,,,,,
2024-06-09,-0.0004464453,0.00030000000000000003,,,,,,,,,
2024-06-10,0.0002181181,0.00030000000000000003,,,,,,,,,
2024-06-11,0.00016807670000000002,0.00030000000000000003,,,,,,,,,
2024-06-12,-0.0001728529,0.00030000000000000003,,,,,,,,,
2024-06-13,2.4087300000000002e-05,0.00030000000000000003,,,,,,,,,
2024-06-14,-0.000178347,0.00030000000000000003,,,,,,,,,
2024-06-15,-0.0005682173,0.00030000000000000003,,,,,,,,,
2024-06-16,-0.0005299114999999999,0.00030000000000000003,,,,,,,,,
2024-06-17,-0.0002801183,0.00030000000000000003,,,,,,,,,
2024-06-18,-0.000586816,0.0002907345,,,,,,,,,
2024-06-19,-0.0002239287,0.0002943423,,,,,,,,,
2024-06-20,0.0005775218000000001,0.00030000000000000003,,,,,,,,,
2024-06-21,0.0001028323,0.00030000000000000003,,,,,,,,,
2024-06-22,-0.0006478842,0.00030000000000000003,,,,,,,,,
2024-06-23,-0.00045038559999999997,0.00030000000000000003,,,,,,,,,
2024-06-24,-0.0005483684,0.00030000000000000003,,,,,,,,,
2024-06-25,-0.0005257767,0.00030000000000000003,,,,,,,,,
2024-06-26,-0.0001477184,0.00030000000000000003,,,,,,,,,
2024-06-27,4.26046e-05,0.00030000000000000003,,,,,,,,,
2024-06-28,0.000184648,0.00030000000000000003,,,,,,,,,
2024-06-29,2.0898800000000004e-05,0.0002889999,,,,,,,,,
2024-06-30,-0.0003715626,0.0002942573,,,,,,,,,
2024-07-01,3.0761100000000006e-05,0.00030000000000000003,,,,,,,,,
2024-07-02,3.157110000000001e-05,0.00030000000000000003,,,,,,,,,
2024-07-03,1.1405899999999999e-05,0.00030000000000000003,,,,,,,,,
2024-07-04,-0.00031044629999999997,0.00030000000000000003,,,,,,,,,
2024-07-05,-1.1000399999999987e-05,0.0002611158,,,,,,,,,
2024-07-06,3.839700000000013e-06,0.00030000000000000003,,,,,,,,,
2024-07-07,0.0002839937,0.00030000000000000003,,,,,,,,,
2024-07-08,0.000288237,0.00022377020000000002,,,,,,,,,
2024-07-09,0.0001714544,0.00030000000000000003,,,,,,,,,
2024-07-10,0.0001398993,0.00030000000000000003,,,,,,,,,
2024-07-11,0.00017980600000000002,0.00030000000000000003,,,,,,,,,
2024-07-12,0.00019796630000000002,0.00030000000000000003,,,,,,,,,
2024-07-13,0.0001322371,0.00030000000000000003,,,,,,,,,
2024-07-14,-7.53063e-05,0.00030000000000000003,,,,,,,,,
2024-07-15,-3.957519999999999e-05,0.00030000000000000003,,,,,,,,,
2024-07-16,0.00016633130000000002,0.00030000000000000003,,,,,,,,,
2024-07-17,0.0002509375,0.00030000000000000003,,,,,,,,,
2024-07-18,0.00012109620000000001,0.00030000000000000003,,,,,,,,,
2024-07-19,5.057830000000001e-05,0.00030000000000000003,,,,,,,,,
2024-07-20,3.08893e-05,0.00030000000000000003,,,,,,,,,
2024-07-21,9.682130000000001e-05,0.00030000000000000003,,,,,,,,,
2024-07-22,0.00019937090000000002,0.00030000000000000003,,,,,,,,,
2024-07-23,0.0001783382,0.00030000000000000003,,,,,,,,,
2024-07-24,5.05588e-05,0.00030000000000000003,,,,,,,,,
2024-07-25,0.0002589959,0.00030000000000000003,,,,,,,,,
2024-07-26,6.76195e-05,0.00030000000000000003,,,,,,,,,
2024-07-27,0.0001318748,0.00030000000000000003,,,,,,,,,
2024-07-28,0.0002498301,0.00030000000000000003,,,,,,,,,
2024-07-29,0.00018868500000000001,0.00030000000000000003,,,,,,,,,
2024-07-30,0.0002322369,0.00030000000000000003,,,,,,,,,
2024-07-31,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-08-01,0.0002840529,0.00030000000000000003,,,,,,,,,
2024-08-02,0.0002389864,0.00030000000000000003,,,,,,,,,
2024-08-03,0.00025318410000000003,0.00030000000000000003,,,,,,,,,
2024-08-04,-3.98154e-05,0.00023333150000000001,,,,,,,,,
2024-08-05,-3.73308e-05,-0.0006503033,,,,,,,,,
2024-08-06,-0.0003107749,0.0002758107,,,,,,,,,
2024-08-07,1.8662700000000014e-05,0.00026254910000000003,,,,,,,,,
2024-08-08,-4.807510000000001e-05,4.5158700000000005e-05,,,,,,,,,
2024-08-09,-0.00020435549999999999,0.0002827932,,,,,,,,,
2024-08-10,-0.00024249059999999998,-0.0005786703,,,,,,,,,
2024-08-11,-2.593229999999999e-05,0.0001685908,,,,,,,,,
2024-08-12,-1.8658999999999968e-06,0.00030000000000000003,,,,,,,,,
2024-08-13,-0.00016057879999999998,0.00030000000000000003,,,,,,,,,
2024-08-14,0.0002760707,0.00030000000000000003,,,,,,,,,
2024-08-15,7.97351e-05,0.0002875,,,,,,,,,
2024-08-16,-6.19521e-05,0.00030000000000000003,,,,,,,,,
2024-08-17,-0.0002067182,0.00030000000000000003,,,,,,,,,
2024-08-18,7.13111e-05,0.00030000000000000003,,,,,,,,,
2024-08-19,-4.900799999999999e-05,0.00030000000000000003,,,,,,,,,
2024-08-20,-5.0796899999999995e-05,0.00030000000000000003,,,,,,,,,
2024-08-21,9.172250000000001e-05,0.00030000000000000003,,,,,,,,,
2024-08-22,0.0002006554,-3.73651e-05,,,,,,,,,
2024-08-23,0.00014835300000000002,0.0001972777,,,,,,,,,
2024-08-24,0.0002918811,0.00030000000000000003,,,,,,,,,
2024-08-25,0.0002414519,0.00030000000000000003,,,,,,,,,
2024-08-26,0.0002354361,0.00030000000000000003,,,,,,,,,
2024-08-27,-0.0002189149,0.00030000000000000003,,,,,,,,,
2024-08-28,0.0002774848,0.000288739,,,,,,,,,
2024-08-29,0.000287722,0.00030000000000000003,,,,,,,,,
2024-08-30,0.0002283811,0.00030000000000000003,,,,,,,,,
2024-08-31,0.0002619522,0.00030000000000000003,,,,,,,,,
2024-09-01,0.00015087150000000002,0.0002850476,,,,,,,,,
2024-09-02,0.0002023048,0.0002988898,,,,,,,,,
2024-09-03,0.0002604675,0.00030000000000000003,,,,,,,,,
2024-09-04,0.0002162544,0.00030000000000000003,,,,,,,,,
2024-09-05,0.0002656661,0.00030000000000000003,,,,,,,,,
2024-09-06,8.729190000000001e-05,0.00030000000000000003,,,,,,,,,
2024-09-07,-2.6472399999999994e-05,0.00030000000000000003,,,,,,,,,
2024-09-08,0.0001233281,0.00030000000000000003,,,,,,,,,
2024-09-09,0.0002027404,0.00030000000000000003,,,,,,,,,
2024-09-10,0.0002582511,0.00030000000000000003,,,,,,,,,
2024-09-11,0.0002796112,0.00030000000000000003,,,,,,,,,
2024-09-12,0.00030000000000000003,0.0002348862,,,,,,,,,
2024-09-13,0.00030000000000000003,0.0002965297,,,,,,,,,
2024-09-14,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-09-15,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-09-16,0.00030000000000000003,0.0002988383,,,,,,,,,
2024-09-17,0.0002749494,0.00030000000000000003,,,,,,,,,
2024-09-18,0.0002881126,0.00030000000000000003,,,,,,,,,
2024-09-19,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-09-20,0.00030000000000000003,0.00030000000000000003,,,,,,,,,
2024-09-21,0.0002752996,0.00030345080000000003,,,,,,,,,
2024-09-22,0.0002750028,0.00030000000000000003,,,,,,,,,
2024-09-23,0.0002517283,0.00030000000000000003,,,,,,,,,
2024-09-24,0.0002654468,0.0005430359,,,,,,,,,
2024-09-25,0.00030000000000000003,0.00040491510000000003,-0.0029543471,,,,,,,,
2024-09-26,0.00030000000000000003,0.00030000000000000003,0.00022273300000000002,,,,,,,,
2024-09-27,0.0003097026,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-09-28,0.0003428115,0.0003654906,0.00030000000000000003,,,,,,,,
2024-09-29,0.0003875409,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-09-30,0.0005273624,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-10-01,0.000620421,0.00031269230000000004,6.1614000000000085e-06,,,,,,,,
2024-10-02,0.00030000000000000003,0.00035676480000000003,0.0001208274,,,,,,,,
2024-10-03,0.00030000000000000003,0.00030000000000000003,0.00022533860000000002,,,,,,,,
2024-10-04,0.00030000000000000003,0.00030000000000000003,0.0002040283,,,,,,,,
2024-10-05,0.00030000000000000003,0.00030000000000000003,-8.812949999999999e-05,,,,,,,,
2024-10-06,0.00030000000000000003,0.00030000000000000003,-0.0002444148,,,,,,,,
2024-10-07,0.00030000000000000003,0.00030000000000000003,9.78056e-05,,,,,,,,
2024-10-08,0.00027118,0.00030000000000000003,2.180130000000001e-05,,,,,,,,
2024-10-09,0.00030000000000000003,0.00030000000000000003,0.0002846208,,,,,,,,
2024-10-10,0.0002756324,-0.00014734139999999997,0.0002604854,,,,,,,,
2024-10-11,0.0002698299,-0.0002054738,0.0002577959,,,,,,,,
2024-10-12,0.0002911511,0.000217468,0.0001058908,,,,,,,,
2024-10-13,-0.00021810369999999998,0.0001276507,0.00022894390000000002,,,,,,,,
2024-10-14,-0.0003615157,0.0002597662,0.0001997969,,,,,,,,
2024-10-15,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-10-16,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-10-17,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-10-18,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,,,,,,,,
2024-10-19,0.00030000000000000003,3.7500000000000003e-05,0.00030000000000000003,,,,,,,,
2024-10-20,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-10-21,0.0002764681,,0.00030000000000000003,,,,,,,,
2024-10-22,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-10-23,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-10-24,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-10-25,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-10-26,0.00030000000000000003,,0.0001482675,,,,,,,,
2024-10-27,0.0002988409,,9.035800000000006e-06,,,,,,,,
2024-10-28,0.00030000000000000003,,0.000254448,,,,,,,,
2024-10-29,0.00030000000000000003,,0.0002832073,,,,,,,,
2024-10-30,0.00030000000000000003,,0.0002917565,,,,,,,,
2024-10-31,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-11-01,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-11-02,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-11-03,0.00030000000000000003,,0.000297941,,,,,,,,
2024-11-04,0.00030000000000000003,,0.0001476747,,,,,,,,
2024-11-05,0.00030000000000000003,,0.00022293940000000002,,,,,,,,
2024-11-06,0.00030000000000000003,,0.00029224110000000003,,,,,,,,
2024-11-07,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-11-08,0.00046750890000000003,,0.00030000000000000003,,,,,,,,
2024-11-09,0.00045940710000000004,,0.00030000000000000003,,,,,,,,
2024-11-10,0.0012536776000000001,,0.0003170865,,,,,,,,
2024-11-11,0.0015079699,,0.00037433860000000003,,,,,,,,
2024-11-12,0.0016377123,,0.0009549057,,,,,,,,
2024-11-13,0.0009744071,,0.0003426403,,,,,,,,
2024-11-14,0.0010938012,,0.0004024033,,,,,,,,
2024-11-15,0.0008882012,,0.0003292586,,,,,,,,
2024-11-16,0.0018131517,,0.0003876333,,,,,,,,
2024-11-17,0.0018349489,,0.00037403320000000003,,,,,,,,
2024-11-18,0.001348219,,0.000458288,,,,,,,,
2024-11-19,0.001763195,,0.0005111258,,,,,,,,
2024-11-20,0.0004706526,,0.00032633120000000003,,,,,,,,
2024-11-21,0.0003113358,,0.0003160762,,,,,,,,
2024-11-22,0.0005773145000000001,,0.00039001380000000004,,,,,,,,
2024-11-23,0.0007711634,,0.0003644549,,,,,,,,
2024-11-24,0.0005996406999999999,,0.0003549585,,,,,,,,
2024-11-25,0.0003955155,,0.0003287079,,,,,,,,
2024-11-26,0.000557535,,0.00030000000000000003,,,,,,,,
2024-11-27,0.0008719304,,0.0005992077000000001,,,,,,,,
2024-11-28,0.0009171641,,0.0006087939,,,,,,,,
2024-11-29,0.0011190168,,0.0010630654000000001,,,,,,,,
2024-11-30,0.0015111754,,0.0011101278,,,,,,,,
2024-12-01,0.0018006334,,0.0013204171,,,,,,,,
2024-12-02,0.0014583335,,0.001723372,,,,,,,,
2024-12-03,0.0029611661,,0.0027103654,,,,,,,,
2024-12-04,0.0033032146,,0.0042768883,,,,,,,,
2024-12-05,0.0027455358,,0.0048994043,,,,,,,,
2024-12-06,0.0029175088,,0.0040711694,,,,,,,,
2024-12-07,0.0033727765,,0.0046175388,,,,,,,,
2024-12-08,0.003372934,,0.0028308026,,,,,,,,
2024-12-09,0.0020444667000000002,,0.0016045657,,,,,,,,
2024-12-10,0.0003633711,,0.0003114462,,,,,,,,
2024-12-11,0.0003496517,,0.0007802704,,,,,,,,
2024-12-12,0.0003935791,,0.0006890703000000001,,,,,,,,
2024-12-13,0.00030000000000000003,,0.00030000000000000003,,,,,,,,
2024-12-14,0.0003019394,,0.00030000000000000003,,,,,,,,
2024-12-15,0.00030137050000000003,,0.000310662,,,,,,,,
2024-12-16,0.0004659256,,0.0003799222,,,,,,,,
2024-12-17,0.0007354878,,0.0004434071,,,,,,,,
2024-12-18,0.00035166470000000003,,0.00030000000000000003,,,,,,,,
2024-12-19,0.0003028474,,0.00030000000000000003,,,,,,,,
2024-12-20,0.00030000000000000003,,0.00019161270000000002,,,,,,,,
2024-12-21,0.0003160679,,0.000159581,,,,,,,,
2024-12-22,0.00030000000000000003,,-0.000142809,,,,,,,,
2024-12-23,0.00030000000000000003,,0.0001372894,,,,,,,,
2024-12-24,0.00030000000000000003,,-8.344599999999991e-06,,,,,,,,
2024-12-25,0.00030000000000000003,,0.00014203890000000002,,,,,,,,
2024-12-26,0.00030000000000000003,,-0.00019276029999999998,,,,,,,,
2024-12-27,0.00030000000000000003,,-0.0003220418,,,,,,,,
2024-12-28,0.00030000000000000003,,-0.0001956712,,,,,,,,
2024-12-29,0.00030000000000000003,,-2.7504499999999994e-05,,,,,,,,
2024-12-30,0.00030000000000000003,,-0.0002699784,,,,,,,,
2024-12-31,0.00030000000000000003,,-0.0001473695,,,,,,,,
2025-01-01,0.00030000000000000003,,-0.0002012804,,,,,,,,
2025-01-02,0.00030000000000000003,,0.00024290380000000002,,,,,,,,
2025-01-03,0.00030000000000000003,,0.00022263800000000002,,,,,,,,
2025-01-04,0.0003150055,,0.00030000000000000003,,,,,,,,
2025-01-05,0.0003298678,,0.00030000000000000003,,,,,,,,
2025-01-06,0.00033357300000000004,,0.00030000000000000003,,,,,,,,
2025-01-07,0.00030000000000000003,,0.000125,,,,,,,,
2025-01-08,0.00030000000000000003,,,,,,,,,,
2025-01-09,0.00030000000000000003,,,,,,,,,,
2025-01-10,0.00030000000000000003,,,,,,,,,,
2025-01-11,0.00030000000000000003,,,,,,,,,,
2025-01-12,0.00030000000000000003,,,,,,,,,,
2025-01-13,0.00030000000000000003,,,,,,,,,,
2025-01-14,0.00030000000000000003,,,,,,,,,,
2025-01-15,0.00030000000000000003,,,,,,,,,,
2025-01-16,0.00030000000000000003,,,,,,,,,,
2025-01-17,0.0003102506,,,,,,,,,,
2025-01-18,0.0003390921,,,,,,,,,,
2025-01-19,0.0003031503,,,,,,,,,,
2025-01-20,0.00033330160000000003,,,,,,,,,,
2025-01-21,0.00030000000000000003,,,,,,,,,,
2025-01-22,0.00030000000000000003,,,,,,,,,,
2025-01-23,0.00030000000000000003,,,,,,,,,,
2025-01-24,0.00030000000000000003,,,,,,,,,,
2025-01-25,0.00030000000000000003,,,,,,,,,,
2025-01-26,0.00030000000000000003,,,,,,,,,,
2025-01-27,0.00030000000000000003,,,,,,,,,,
2025-01-28,0.00030000000000000003,,,,,,,,,,
2025-01-29,0.00030000000000000003,,,,,,,,,,
2025-01-30,0.00030000000000000003,,,,,,,,,,
2025-01-31,0.00030000000000000003,,,,,,,,,,
2025-02-01,0.00030000000000000003,,,,,,,,,,
2025-02-02,0.00030000000000000003,,,,,,,,,,
2025-02-03,3.970540000000001e-05,,,,,,,,,,
2025-02-04,0.00023536110000000002,,,,,,,,,,
2025-02-05,0.0002864875,,,,,,,,,,
2025-02-06,0.00019563810000000002,,,,,,,,,,
2025-02-07,0.0001694552,,,,,,,,,,
2025-02-08,0.0002577285,,,,,,,,,,
2025-02-09,0.0002896066,,,,,,,,,,
2025-02-10,8.92236e-05,,,,,,,,,,
2025-02-11,-0.0001594226,,,,,,,,,,
2025-02-12,0.0001851015,,,,,,,,,,
2025-02-13,0.0002329544,,,,,,,,,,
2025-02-14,1.8827200000000005e-05,,,,,,,,,,
2025-02-15,0.0002818147,,,,,,,,,,
2025-02-16,0.0002670635,,,,,,,,,,
2025-02-17,5.2321800000000004e-05,,,,,,,,,,
2025-02-18,0.0001281814,,,,,,,,,,
2025-02-19,-0.0001083857,,,,,,,,,,
2025-02-20,0.0002194784,,,,,,,,,,
2025-02-21,0.0002873832,,,,,,,,,,
2025-02-22,0.0002980529,,,,,,,,,,
2025-02-23,0.0002905558,,,,,,,,,,
2025-02-24,0.0002819319,,,,,,,,,,
2025-02-25,0.00011828910000000001,,,,,,,,,,
2025-02-26,0.0001261034,,,,,,,,,,
2025-02-27,0.0002732774,,,,,,,,,,
2025-02-28,0.0002379897,,,,,,,,,,
2025-03-01,0.00030000000000000003,,,,,,,,,,
2025-03-02,0.00030000000000000003,,,,,,,,,,
2025-03-03,0.00029254760000000003,,,,,,,,,,
2025-03-04,0.0002841379,,,,,,,,,,
2025-03-05,0.00030000000000000003,,,,,,,,,,
2025-03-06,0.00030000000000000003,,,,,,,,,,
2025-03-07,0.00030000000000000003,,,,,,,,,,
2025-03-08,0.0002663554,,,,,,,,,,
2025-03-09,0.0002533581,,,,,,,,,,
2025-03-10,9.78815e-05,,,,,,,,,,
2025-03-11,0.00027524440000000004,,,,,,,,,,
2025-03-12,0.0002985237,,,,,,,,,,
2025-03-13,0.0002802532,,,,,,,,,,
2025-03-14,0.00030000000000000003,,,,,,,,,,
2025-03-15,0.0002839375,,,,,,,,,,
2025-03-16,0.0001621776,,,,,,,,,,
2025-03-17,0.00030000000000000003,,,,,,,,,,
2025-03-18,0.0002995694,,,,,,,,,,
2025-03-19,0.00030000000000000003,,,,,,,,,,
2025-03-20,0.00030000000000000003,,,,,,,,,,
2025-03-21,0.0001065347,,,,,,,,,,
2025-03-22,0.0002654343,,,,,,,,,,
2025-03-23,0.00020032520000000002,,,,,,,,,,
2025-03-24,0.0002354407,,,,,,,,,,
2025-03-25,0.00010764440000000002,,,,,,,,,,
2025-03-26,0.00028552490000000004,,,,,,,,,,
2025-03-27,0.0002646104,,,,,,,,,,
2025-03-28,5.8490700000000006e-05,,,,,,,,,,
2025-03-29,-3.57249e-05,,,,,,,,,,
2025-03-30,8.123370000000001e-05,,,,,,,,,,
2025-03-31,0.0001295283,,,,,,,,,,
2025-04-01,0.0002624572,,,,,,,,,,
2025-04-02,0.00022202890000000002,,,,,,,,,,
2025-04-03,7.38639e-05,,,,,,,,,,
2025-04-04,0.0002658583,,,,,,,,,,
2025-04-05,0.000127302,,,,,,,,,,
2025-04-06,0.0002369785,,,,,,,,,,
2025-04-07,0.0002251335,,,,,,,,,,
2025-04-08,0.00018069830000000002,,,,,,,,,,
2025-04-09,0.0002929412,,,,,,,,,,
2025-04-10,0.00030000000000000003,,,,,,,,,,
2025-04-11,0.00030000000000000003,,,,,,,,,,
2025-04-12,0.00030000000000000003,,,,,,,,,,
2025-04-13,0.00030000000000000003,,,,,,,,,,
2025-04-14,0.00030000000000000003,,,,,,,,,,
2025-04-15,0.00030000000000000003,,,,,,,,,,
2025-04-16,0.00030000000000000003,,,,,,,,,,
2025-04-17,0.00030000000000000003,,,,,,,,,,
2025-04-18,0.00030000000000000003,,,,,,,,,,
2025-04-19,0.00030000000000000003,,,,,,,,,,
2025-04-20,0.00030000000000000003,,,,,,,,,,
2025-04-21,0.00030000000000000003,,,,,,,,,,
2025-04-22,0.00030000000000000003,,,,,,,,,,
2025-04-23,0.00030000000000000003,,,,,,,,,,
2025-04-24,0.00030000000000000003,,,,,,,,,,
2025-04-25,0.00029162190000000003,,,,,,,,,,
2025-04-26,0.00030000000000000003,,,,,,,,,,
2025-04-27,0.00030000000000000003,,,,,,,,,,
2025-04-28,0.00030000000000000003,,,,,,,,,,
2025-04-29,0.00030000000000000003,,,,,,,,,,
2025-04-30,0.00030000000000000003,,,,,,,,,,
2025-05-01,0.00030000000000000003,,,,,,,,,,
2025-05-02,0.00030000000000000003,,,,,,,,,,
2025-05-03,0.00030000000000000003,,,,,,,,,,
2025-05-04,0.00029557490000000004,,,,,,,,,,
2025-05-05,0.00030000000000000003,,,,,,,,,,
2025-05-06,0.00030000000000000003,,,,,,,,,,
2025-05-07,0.0002946967,,,,,,,,,,
2025-05-08,0.00030000000000000003,,,,,,,,,,
2025-05-09,0.00030000000000000003,,,,,,,,,,
2025-05-10,0.00030000000000000003,,,,,,,,,,
2025-05-11,0.00030000000000000003,,,,,,,,,,
2025-05-12,0.00030000000000000003,,,,,,,,,,
2025-05-13,0.00030000000000000003,,,,,,,,,,
2025-05-14,0.00030000000000000003,,,,,,,,,,
2025-05-15,0.00030000000000000003,,,,,,,,,,
2025-05-16,0.00030000000000000003,,,,,,,,,,
2025-05-17,0.00030000000000000003,,,,,,,,,,
2025-05-18,0.00029922900000000003,,,,,,,,,,
2025-05-19,0.00030000000000000003,,,,,,,,,,
2025-05-20,0.00030000000000000003,,,,,,,,,,
2025-05-21,0.00030000000000000003,,,,,,,,,,
2025-05-22,0.00030000000000000003,,,,,,,,,,
2025-05-23,0.00030000000000000003,,,,,,,,,,
2025-05-24,0.00030000000000000003,,,,,,,,,,
2025-05-25,0.00030000000000000003,,,,,,,,,,
2025-05-26,0.00030000000000000003,,,,,,,,,,
2025-05-27,0.00030000000000000003,,,,,,,,,,
