avg_members,var_removed,density,neg_edge_share,stability_ari,gross_sharpe,net_sharpe,breakeven_bps,turnover,n_rebalances,bracket,treatment,method,k_selected,k_min,k_max,eigengap,calinski_harabasz,davies_bouldin,degenerate_windows,n_windows
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.48380994626768403,0.09610084558785949,-0.21079236755826924,16.11328125,0.04409784059341642,108,B2,survivor-only,PowerMean p=1,2.0,2,2,0.185848873216669,108.70801499027127,0.6513069120579915,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.42902491868277354,0.1896024246836284,-0.10744128874898422,31.73828125,0.042219182115687905,108,B2,survivor-only,PowerMean p=0,2.0,2,2,0.5599257913441434,85.30181371980494,0.514267947543821,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.39852184805103696,0.10371766141070046,-0.19449627857836346,17.08984375,0.04373004013608572,108,B2,survivor-only,PowerMean p=-10,2.0,2,2,0.11684430875211002,86.67596288348281,0.36343340501709576,20,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.3409024176990481,0.2319858000837995,-0.07900145014409456,37.59765625,0.04646833338876145,108,B2,survivor-only,Hierarchical,2.0,2,2,0.02770392068410867,2.7585379453968617,2.195436578330289,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.5560664055515953,-0.4607533536350422,-0.8218023038021715,0.48828125,0.0371031875949658,108,B2,survivor-only,PCA-kmeans,2.0,2,2,0.02770392068410867,54.837169902533624,0.7331286778268191,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.19620365319201777,0.08107413544229487,-0.21546484511700378,13.18359375,0.04593910000793479,108,B2,survivor-only,Pivot,13.416666666666666,1,31,0.02770392068410867,1.4379673252321477,2.2735818332622433,0,108
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.5796616312016702,-0.32462257476495815,-0.47664278366456064,0.48828125,0.052045279264326345,110,B3,pit,SPONGE,2.590909090909091,2,5,0.21766346961643357,239.6279655528316,0.8418016407632446,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.4561385032392032,-0.5934773765193965,-0.7347724504217203,0.48828125,0.05191761901401546,110,B3,pit,SPONGEsym,2.590909090909091,2,5,0.08006126942278366,203.33856025004627,0.8071775733559591,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.44299024682022303,-0.4662686195336031,-0.6128659046271084,0.48828125,0.05182130552382369,110,B3,pit,BNC,2.590909090909091,2,5,0.19235831356830072,207.82505845307887,0.8013190062533525,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.5774718204143152,-0.24905675258584473,-0.40422058153272616,0.48828125,0.05200356903539114,110,B3,pit,SignedSpectral,2.590909090909091,2,5,0.21618916275331268,226.54436149552407,0.8036874611595202,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.6361681796609971,-0.8203987346716775,-0.9674810938454961,0.48828125,0.03879469323450371,110,B3,pit,RegSignedSpectral,2.3727272727272726,1,5,0.09038590887345252,854.0752020756828,0.2893405715309553,38,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.6401084292619144,-0.8636110808168614,-1.0095446068271055,0.48828125,0.03833869305289131,110,B3,pit,RegSPONGE,2.3636363636363638,1,5,0.04520802278719297,833.958431494842,0.29359884485327703,37,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.24356522842968115,-0.47328438056495065,-0.6110752254386708,0.48828125,0.05216403424724717,110,B3,pit,PowerMean p=1,2.590909090909091,2,5,0.09156561368553556,177.46135090412906,0.9002312031454062,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.4229437498494639,-1.0270062114776473,-1.1645139978596877,0.48828125,0.0518059741053707,110,B3,pit,PowerMean p=0,2.590909090909091,2,5,0.2526838412598376,186.45479240008737,0.7574325539047585,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.3911377443364188,-1.2869502416318797,-1.426112041247087,0.48828125,0.05211258994501443,110,B3,pit,PowerMean p=-10,2.590909090909091,2,5,2.0241316760712132e-07,203.68375051679394,0.7259214961764527,3,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.27333585944725747,-1.0952524576409859,-1.2363647020030701,0.48828125,0.050254987493269954,110,B3,pit,Hierarchical,2.590909090909091,2,5,0.008130012256236493,2.6043081444003255,3.4001523774846207,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.6996700610450619,1.017073216508198,0.8151383156791318,251.46484375,0.04734705173277421,110,B3,pit,PCA-kmeans,2.590909090909091,2,5,0.008130012256236493,147.28719777260704,0.6212370538066208,0,110
261.4473035860936,0.0,0.09504710907954449,0.012209533174072609,0.13069301800976327,-0.5543900187520576,-0.6798954336947165,0.48828125,0.052513103520794385,110,B3,pit,Pivot,49.09090909090909,2,92,0.008130012256236493,1.207932826420579,2.4662227860078754,0,110
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.558135319821227,0.5007190095588087,0.3009089042176291,125.48828125,0.051237157945916934,115,B3,survivor-only,SPONGE,2.5391304347826087,2,5,0.28368822113890296,203.46160398258553,0.8346815324547529,0,115
189.38954284150014,0.0,0.16829668664282768,0.009757438447377541,0.4239041552966764,0.19309789983972311,-0.0007500150841310387,50.29296875,0.05130563587097409,115,B3,survivor-only,SPONGEsym,2.5391304347826087,2,5,0.10513293757741773,160.78208677821664,0.7843220965834187,0,115
