alpha,alpha_t,r2,n_obs,beta_size,t_size,beta_mom_1w,t_mom_1w,beta_mom_2w,t_mom_2w,beta_mom_4w,t_mom_4w,beta_reversal_1w,t_reversal_1w,beta_amihud,t_amihud,beta_volatility,t_volatility,bracket,arm
0.0019509081790849653,0.8764265566898406,0.024670311333313766,470,0.005158913029135666,0.504618827837743,0.0006416791771943698,0.010799322195037582,-0.017857959350176943,-1.790397493148738,0.008764853359042405,1.0526638608799432,0.01192328214863219,0.20278713532465567,-0.0009767432127475808,-0.12464209195778662,-0.007138239803547743,-1.038883720511653,B1,death
0.0014153141861440884,0.6021775768699867,0.022945919624793754,470,-0.016757337483820068,-1.5523987380277404,0.00866855909287704,0.13817150461951688,0.014230518050434949,1.3512364824234393,0.003029229513247739,0.34456428455568605,0.01511403952109637,0.2434546945142135,0.011745406928225158,1.419532748254993,0.010002024998116327,1.3786586932794287,B2,ewma
0.021636783185230626,2.1706660307860908,0.02170067881273907,470,-0.12372293131543291,-2.702570690899178,0.17769860990391687,0.6678581036334393,-0.007259224947974079,-0.1625284909709729,-0.002943446876018718,-0.07894468176960943,0.14748315164049455,0.5601555023480563,0.028946512153385066,0.8249016775811004,0.01398630692083344,0.4545696950443944,B3,ewma
